Date,Name,Year,Letterboxd URI,Rating
2023-10-14,Midsommar,2019,https://boxd.it/jhxe,4.5
2023-10-22,Nosferatu,1922,https://boxd.it/29TM,4
2023-10-23,Saving Private Ryan,1998,https://boxd.it/29ro,4.5
2023-10-24,Corpse Bride,2005,https://boxd.it/24WQ,4
2023-10-24,The Nightmare Before Christmas,1993,https://boxd.it/1YzQ,3.5
2023-10-24,Watch the Skies,2022,https://boxd.it/yvV0,2
2023-10-30,Total Recall,1990,https://boxd.it/29qK,3.5
2023-10-30,Blade Runner 2049,2017,https://boxd.it/b8wK,5
2023-10-30,Free Guy,2021,https://boxd.it/k8dm,3
2023-10-31,Come and See,1985,https://boxd.it/1w9q,5
2023-11-05,Killers of the Flower Moon,2023,https://boxd.it/gHp0,4
2023-11-05,Joker,2019,https://boxd.it/h4cS,4
2023-11-05,Once Upon a Time... in Hollywood,2019,https://boxd.it/gH0O,4
2023-11-07,Nightcrawler,2014,https://boxd.it/780m,4
2023-11-10,Pan's Labyrinth,2006,https://boxd.it/28No,4
2023-11-13,BlacKkKlansman,2018,https://boxd.it/hxL8,4.5
2023-11-16,American Hustle,2013,https://boxd.it/5dz8,3
2023-11-19,Oldboy,2003,https://boxd.it/29R2,4.5
2023-11-19,Shaun of the Dead,2004,https://boxd.it/29J8,4
2023-11-19,Nocturnal Animals,2016,https://boxd.it/bkFu,2.5
2023-11-21,The Prince of Egypt,1998,https://boxd.it/1XGQ,4
2023-11-21,My Neighbor Totoro,1988,https://boxd.it/20eA,4
2023-11-22,Dazed and Confused,1993,https://boxd.it/1Ylk,4
2023-11-22,Fear and Loathing in Las Vegas,1998,https://boxd.it/27Xs,3
2023-11-22,Zombieland,2009,https://boxd.it/1En6,4
2023-11-22,Inglourious Basterds,2009,https://boxd.it/1JzG,4
2023-11-22,Kill Bill: Vol. 2,2004,https://boxd.it/2au4,4.5
2023-11-22,Titanic,1997,https://boxd.it/2a2k,3
2023-11-22,The Texas Chain Saw Massacre,1974,https://boxd.it/1lcS,3
2023-11-23,The King,2019,https://boxd.it/ieZs,3.5
2023-11-23,The Lighthouse,2019,https://boxd.it/icFU,4
2023-11-23,Deadpool,2016,https://boxd.it/9fOC,4
2023-11-23,Prometheus,2012,https://boxd.it/2s9e,3
2023-11-23,Back to the Future,1985,https://boxd.it/2b8e,4
2023-11-23,Pulp Fiction,1994,https://boxd.it/29Pq,4
2023-11-23,The Matrix,1999,https://boxd.it/2a1m,4
2023-11-25,Anon,2018,https://boxd.it/dTCE,2.5
2023-11-25,Venom,2018,https://boxd.it/b8wA,2.5
2023-11-25,Captain Phillips,2013,https://boxd.it/3GPK,3.5
2023-11-26,"Love, Death & Robots: Night of the Mini Dead",2022,https://boxd.it/AW6s,3.5
2023-11-27,RoboCop,1987,https://boxd.it/22Wu,3
2023-11-28,Predator,1987,https://boxd.it/2b84,3.5
2023-12-01,Captain Fantastic,2016,https://boxd.it/b2K2,4.5
2023-12-01,Schindler's List,1993,https://boxd.it/2aq2,5
2023-12-01,Green Book,2018,https://boxd.it/hErk,4.5
2023-12-03,The Fall of the House of Usher,2023,https://boxd.it/IWYg,3.5
2023-12-05,Mulan,1998,https://boxd.it/1VFw,4
2023-12-05,The Emperor's New Groove,2000,https://boxd.it/1Tey,4
2023-12-08,The Lord of the Rings,1978,https://boxd.it/2b5k,3.5
2023-12-16,Beauty and the Beast,1991,https://boxd.it/1XhG,4.5
2023-12-16,The Haunting of Hill House,2018,https://boxd.it/kfJ0,4
2023-12-17,The Lord of the Rings: The Two Towers,2002,https://boxd.it/2b5E,5
2023-12-23,Godzilla Minus One,2023,https://boxd.it/zu4c,3.5
2023-12-25,Robin Hood,1973,https://boxd.it/1SRa,4.5
2023-12-27,Spider-Man,2002,https://boxd.it/2a8i,3.5
2023-12-28,Lilo & Stitch,2002,https://boxd.it/1TAY,5
2024-01-10,A Cure for Wellness,2016,https://boxd.it/bkQW,3
2024-01-15,The Whale,2022,https://boxd.it/tw4c,4
2024-01-20,Spider-Man 2,2004,https://boxd.it/2a88,4.5
2024-01-24,Hercules,1997,https://boxd.it/1SDW,4.5
2024-01-26,Spider-Man 3,2007,https://boxd.it/2a7Y,2.5
2024-01-26,Saltburn,2023,https://boxd.it/z4eg,3.5
2024-01-27,The Hunchback of Notre Dame,1996,https://boxd.it/1VZQ,4
2024-01-29,Ergo Proxy,2006,https://boxd.it/pDni,4
2024-01-29,Dead Poets Society,1989,https://boxd.it/2aSg,4
2024-01-30,Alice in Wonderland,1951,https://boxd.it/1Sz6,3
2024-01-30,Tangled,2010,https://boxd.it/15gO,4
2024-02-02,Eastern Promises,2007,https://boxd.it/275q,4
2024-02-03,Terminator 2: Judgment Day,1991,https://boxd.it/2aGY,3.5
2024-02-04,Society of the Snow,2023,https://boxd.it/y9aw,4.5
2024-02-06,Suspiria,1977,https://boxd.it/1SNW,3.5
2024-02-07,John Wick: Chapter 4,2023,https://boxd.it/mh48,4
2024-02-13,How to Train Your Dragon,2010,https://boxd.it/1WRy,5
2024-02-14,Mother,2009,https://boxd.it/1m9g,3.5
2024-02-18,The 36th Chamber of Shaolin,1978,https://boxd.it/1SXC,4
2024-02-19,Suspiria,2018,https://boxd.it/cioI,3
2024-02-24,Zootopia,2016,https://boxd.it/84xS,4
2024-02-25,The Seventh Seal,1957,https://boxd.it/2ahO,4.5
2024-03-11,The Creator,2023,https://boxd.it/oXWq,2.5
2024-03-11,Hereditary,2018,https://boxd.it/hNVe,3.5
2024-03-12,Evil,2003,https://boxd.it/1UoE,4
2024-03-13,Wild Strawberries,1957,https://boxd.it/29ZU,4
2024-03-16,Starship Troopers,1997,https://boxd.it/2a7k,4
2024-03-22,Bottoms,2023,https://boxd.it/uGf2,4
2024-03-23,The Favourite,2018,https://boxd.it/d2hI,4
2024-03-24,Call Me by Your Name,2017,https://boxd.it/dYmm,3.5
2024-03-24,Memories of Murder,2003,https://boxd.it/1TSo,4
2024-03-24,Poor Things,2023,https://boxd.it/tNWU,5
2024-03-25,Raiders of the Lost Ark,1981,https://boxd.it/2bbs,4
2024-03-25,The Devil All the Time,2020,https://boxd.it/i2tY,3
2024-03-25,The Dark Knight,2008,https://boxd.it/2b0k,4
2024-03-26,Indiana Jones and the Temple of Doom,1984,https://boxd.it/2bb8,3.5
2024-03-27,Indiana Jones and the Last Crusade,1989,https://boxd.it/2baO,4
2024-03-27,The Last Duel,2021,https://boxd.it/mQbe,3
2024-03-29,12 Angry Men,1957,https://boxd.it/2auI,5
2024-03-30,Persona,1966,https://boxd.it/29B4,4
2024-04-02,The Incredibles,2004,https://boxd.it/1XLm,4
2024-04-05,Jumper,2008,https://boxd.it/20ss,2.5
2024-04-09,Last Night in Soho,2021,https://boxd.it/lbJC,2
2024-04-20,The Blair Witch Project,1999,https://boxd.it/26ua,3.5
2024-04-21,The Big Lebowski,1998,https://boxd.it/2b6C,4.5
2024-04-25,Brothers,2009,https://boxd.it/20WW,3
2024-04-26,Perfect Blue,1997,https://boxd.it/1W7A,5
2024-04-26,There Will Be Blood,2007,https://boxd.it/20Z2,3.5
2024-04-27,Shōgun,2024,https://boxd.it/LciY,4.5
